date,time,origin,destination,ridership
1/17/2026,5:00,Kuala Lipis,Tanah Merah,2
1/17/2026,5:00,Kuala Lipis,Wakaf Bharu,3
1/17/2026,5:00,Mentakab,JB Sentral,4
1/17/2026,5:00,Mentakab,Kempas Baru,3
1/17/2026,5:00,Mentakab,Kulai,1
1/17/2026,6:00,Kemayan,JB Sentral,4
1/17/2026,6:00,Triang,JB Sentral,6
1/17/2026,6:00,Triang,Kempas Baru,4
1/17/2026,6:00,Triang,Kluang,1
1/17/2026,7:00,Bahau,JB Sentral,15
1/17/2026,7:00,Bahau,Kluang,3
1/17/2026,7:00,Bahau,Kulai,1
1/17/2026,7:00,Bahau,Segamat,1
1/17/2026,7:00,Gua Musang,Tanah Merah,1
1/17/2026,7:00,Gua Musang,Wakaf Bharu,1
1/17/2026,8:00,Gemas,JB Sentral,6
1/17/2026,8:00,Gemas,Kempas Baru,2
1/17/2026,8:00,Gemas,Kluang,2
1/17/2026,8:00,Gemas,Kulai,1
1/17/2026,8:00,Segamat,JB Sentral,16
1/17/2026,8:00,Segamat,Kempas Baru,9
1/17/2026,8:00,Segamat,Kluang,15
1/17/2026,8:00,Segamat,Kulai,9
1/17/2026,10:00,Kluang,JB Sentral,52
1/17/2026,10:00,Kluang,Kempas Baru,3
1/17/2026,10:00,Kluang,Kulai,3
1/17/2026,10:00,Kulai,JB Sentral,2
1/17/2026,11:00,Kempas Baru,JB Sentral,4
1/17/2026,11:00,Krai,Wakaf Bharu,1
1/17/2026,12:00,Tanah Merah,Tumpat,1
1/17/2026,1:00,Kuala Lipis,Chegar Perah,1
1/17/2026,1:00,Kuala Lipis,Gua Musang,12
1/17/2026,1:00,Padang Tungku,Gua Musang,1
1/17/2026,3:00,Tumpat,Tanah Merah,1
1/17/2026,4:00,Gua Musang,Krai,5
1/17/2026,4:00,Gua Musang,Pasir Mas,3
1/17/2026,4:00,Gua Musang,Tumpat,4
1/17/2026,4:00,Gua Musang,Wakaf Bharu,5
1/17/2026,4:00,Kampung Sirian,Pasir Mas,2
1/17/2026,4:00,Limau Kasturi,To Uban,5
1/17/2026,4:00,Pasir Mas,Gua Musang,3
1/17/2026,4:00,Pasir Mas,Krai,1
1/17/2026,4:00,Pasir Mas,Kuala Lipis,2
1/17/2026,4:00,Tanah Merah,Dabong,1
1/17/2026,4:00,Tanah Merah,Gua Musang,3
1/17/2026,4:00,Tanah Merah,Manek Urai,3
1/17/2026,4:00,Tanah Merah,Padang Tungku,1
1/17/2026,4:00,Tanah Merah,Pahi,1
1/17/2026,4:00,Tanah Merah,Sg Mengkuang Baru,6
1/17/2026,4:00,Tanah Merah,Sungai Temau,1
1/17/2026,4:00,To Uban,Jerek Baru,1
1/17/2026,4:00,Wakaf Bharu,Dabong,10
1/17/2026,4:00,Wakaf Bharu,Gua Musang,1
1/17/2026,4:00,Wakaf Bharu,Kuala Lipis,3
1/17/2026,5:00,Bertam Baru,Tanah Merah,1
1/17/2026,5:00,Jerek Baru,Pasir Mas,1
1/17/2026,5:00,Jerek Baru,Wakaf Bharu,3
1/17/2026,5:00,Kemubu,Krai,6
1/17/2026,5:00,Kemubu,Pasir Mas,1
1/17/2026,5:00,Kemubu,Wakaf Bharu,1
1/17/2026,5:00,Krai,Dabong,1
1/17/2026,5:00,Krai,Kemubu,1
1/17/2026,5:00,Krai,Kuala Gris,2
1/17/2026,5:00,Sri Bintang,Tanah Merah,1
1/17/2026,5:00,Sungai Tasin,Pasir Mas,1
1/17/2026,6:00,Bukit Abu,Krai,10
1/17/2026,6:00,Bukit Abu,Wakaf Bharu,1
1/17/2026,6:00,Dabong,Krai,5
1/17/2026,6:00,Dabong,Tanah Merah,4
1/17/2026,6:00,Dabong,Wakaf Bharu,3
1/17/2026,6:00,Gemas,Mentakab,3
1/17/2026,6:00,Kuala Gris,Krai,2
1/17/2026,6:00,Kuala Gris,Pahi,1
1/17/2026,6:00,Kuala Gris,Tanah Merah,2
1/17/2026,6:00,Kuala Gris,Wakaf Bharu,2
1/17/2026,6:00,Tumpat,Bertam Baru,4
1/17/2026,6:00,Tumpat,Gua Musang,4
1/17/2026,6:00,Tumpat,Krai,7
1/17/2026,6:00,Wakaf Bharu,Dabong,9
1/17/2026,6:00,Wakaf Bharu,Gua Musang,10
1/17/2026,6:00,Wakaf Bharu,Krai,2
1/17/2026,6:00,Wakaf Bharu,Manek Urai,3
1/17/2026,6:00,Wakaf Bharu,Tanah Merah,1
1/17/2026,7:00,Bahau,Jerantut,2
1/17/2026,7:00,Bahau,Mela,1
1/17/2026,7:00,Bahau,Mentakab,1
1/17/2026,7:00,Dabong,Gua Musang,1
1/17/2026,7:00,Kampung Baru Bukit Abu,Krai,2
1/17/2026,7:00,Kuala Lipis,Bahau,3
1/17/2026,7:00,Kuala Lipis,Jerantut,8
1/17/2026,7:00,Kuala Lipis,Mentakab,12
1/17/2026,7:00,Kuala Lipis,Triang,2
1/17/2026,7:00,Manek Urai,Kampung Kok Pasir,1
1/17/2026,7:00,Manek Urai,Krai,2
1/17/2026,7:00,Manek Urai,Tanah Merah,8
1/17/2026,7:00,Manek Urai,Wakaf Bharu,4
1/17/2026,7:00,Pahi,Pasir Mas,1
1/17/2026,7:00,Pasir Mas,Dabong,14
1/17/2026,7:00,Pasir Mas,Gua Musang,8
1/17/2026,7:00,Pasir Mas,Krai,6
1/17/2026,7:00,Pasir Mas,Manek Urai,2
1/17/2026,7:00,Pasir Mas,Tanah Merah,18
1/17/2026,7:00,Sg Mengkuang Baru,Krai,1
1/17/2026,7:00,Tanah Merah,Dabong,7
1/17/2026,7:00,Tanah Merah,Gua Musang,4
1/17/2026,7:00,Ulu Temiang,Krai,7
1/17/2026,7:00,Ulu Temiang,Pasir Mas,1
1/17/2026,7:00,Ulu Temiang,Tumpat,1
1/17/2026,8:00,Bertam Baru,Gua Musang,2
1/17/2026,8:00,Jerantut,Bahau,1
1/17/2026,8:00,Jerantut,Gemas,3
1/17/2026,8:00,Jerantut,Mentakab,6
1/17/2026,8:00,Jerantut,Triang,1
1/17/2026,8:00,KL Sentral,Batu Gajah,6
1/17/2026,8:00,KL Sentral,Bukit Mertajam,10
1/17/2026,8:00,KL Sentral,Butterworth,36
1/17/2026,8:00,KL Sentral,Ipoh,98
1/17/2026,8:00,KL Sentral,Kampar,5
1/17/2026,8:00,KL Sentral,Kuala Kangsar,6
1/17/2026,8:00,KL Sentral,Taiping,4
1/17/2026,8:00,Kemayan,Mentakab,1
1/17/2026,8:00,Krai,Kemubu,1
1/17/2026,8:00,Krai,Pasir Mas,1
1/17/2026,8:00,Krai,Tanah Merah,5
1/17/2026,8:00,Krai,Tumpat,3
1/17/2026,8:00,Krai,Wakaf Bharu,4
1/17/2026,8:00,Mengkarak,Mela,1
1/17/2026,8:00,Mentakab,Bahau,4
1/17/2026,8:00,Sungai Buloh,Bukit Mertajam,6
1/17/2026,8:00,Sungai Buloh,Butterworth,2
1/17/2026,8:00,Sungai Buloh,Ipoh,10
1/17/2026,8:00,Sungai Buloh,Kuala Kangsar,6
1/17/2026,8:00,Sungai Buloh,Taiping,1
1/17/2026,8:00,Temangan,Tanah Merah,15
1/17/2026,8:00,Triang,Jerantut,4
1/17/2026,8:00,Triang,Kuala Lipis,5
1/17/2026,8:00,Triang,Mentakab,1
1/17/2026,9:00,Bukit Panau,Pasir Mas,6
1/17/2026,9:00,Bukit Panau,Wakaf Bharu,1
1/17/2026,9:00,Gua Musang,Kuala Lipis,3
1/17/2026,9:00,Kampung Sirian,Gua Musang,2
1/17/2026,9:00,Kuala Krau,Kuala Lipis,2
1/17/2026,9:00,Limau Kasturi,Gua Musang,7
1/17/2026,9:00,Limau Kasturi,Kuala Lipis,1
1/17/2026,9:00,Mengkarak,Bahau,1
1/17/2026,9:00,Mentakab,Jerantut,1
1/17/2026,9:00,Mentakab,Kuala Lipis,18
1/17/2026,9:00,Mentakab,Mela,4
1/17/2026,9:00,Sungai Keladi,Pasir Mas,2
1/17/2026,9:00,Tanah Merah,Pasir Mas,18
1/17/2026,9:00,Tanjong Malim,Bukit Mertajam,2
1/17/2026,9:00,Tanjong Malim,Butterworth,5
1/17/2026,9:00,Tanjong Malim,Ipoh,5
1/17/2026,9:00,Tanjong Malim,Taiping,2
1/17/2026,9:00,To Uban,Wakaf Bharu,7
1/17/2026,9:00,Tumpat,Dabong,2
1/17/2026,9:00,Tumpat,Krai,2
1/17/2026,9:00,Tumpat,Pasir Mas,4
1/17/2026,10:00,Bukit Panau,Krai,1
1/17/2026,10:00,Bunut Susu,Dabong,2
1/17/2026,10:00,Bunut Susu,Krai,3
1/17/2026,10:00,Chegar Perah,Kuala Lipis,4
1/17/2026,10:00,Dabong,Gua Musang,7
1/17/2026,10:00,Gemas,Bahau,5
1/17/2026,10:00,Gemas,Jerantut,1
1/17/2026,10:00,Gemas,Kemayan,42
1/17/2026,10:00,Gemas,Kuala Lipis,1
1/17/2026,10:00,Gemas,Mengkarak,2
1/17/2026,10:00,Gemas,Mentakab,2
1/17/2026,10:00,Jerantut,Kuala Lipis,12
1/17/2026,10:00,Mentara Baru,Kuala Lipis,1
1/17/2026,10:00,Merapoh,Chegar Perah,1
1/17/2026,10:00,Merapoh,Sungai Temau,2
1/17/2026,10:00,Pasir Mas,Dabong,9
1/17/2026,10:00,Pasir Mas,Krai,3
1/17/2026,10:00,Pasir Mas,Kuala Gris,1
1/17/2026,10:00,Pasir Mas,Tanah Merah,7
1/17/2026,10:00,Sungai Temau,Kuala Lipis,2
1/17/2026,10:00,Tanah Merah,Dabong,25
1/17/2026,10:00,Tanah Merah,Krai,11
1/17/2026,10:00,Tanah Merah,Sg Mengkuang Baru,1
1/17/2026,10:00,Tanah Merah,Temangan,8
1/17/2026,10:00,Tanah Merah,Ulu Temiang,1
1/17/2026,10:00,To Uban,Krai,2
1/17/2026,10:00,To Uban,Kuala Gris,2
1/17/2026,10:00,To Uban,Temangan,1
1/17/2026,10:00,Triang,Gemas,1
1/17/2026,10:00,Wakaf Bharu,Dabong,12
1/17/2026,10:00,Wakaf Bharu,Krai,8
1/17/2026,10:00,Wakaf Bharu,Kuala Gris,1
1/17/2026,10:00,Wakaf Bharu,Manek Urai,1
1/17/2026,10:00,Wakaf Bharu,Pasir Mas,3
1/17/2026,10:00,Wakaf Bharu,Tanah Merah,4
1/17/2026,10:00,Wakaf Bharu,Temangan,2
1/17/2026,11:00,Aur Gading,Kuala Lipis,11
1/17/2026,11:00,Bahau,Gemas,2
1/17/2026,11:00,Bahau,Jerantut,1
1/17/2026,11:00,Bahau,Kemayan,15
1/17/2026,11:00,Bahau,Kuala Lipis,7
1/17/2026,11:00,Bahau,Mengkarak,1
1/17/2026,11:00,Bahau,Mentakab,3
1/17/2026,11:00,Bahau,Triang,1
1/17/2026,11:00,Batu Gajah,Butterworth,1
1/17/2026,11:00,Bertam Baru,Gua Musang,2
1/17/2026,11:00,Kampar,Bukit Mertajam,1
1/17/2026,11:00,Krai,Bukit Abu,10
1/17/2026,11:00,Krai,Dabong,10
1/17/2026,11:00,Krai,Manek Urai,1
1/17/2026,11:00,Krai,Ulu Temiang,2
1/17/2026,11:00,Padang Tungku,Kuala Lipis,4
1/17/2026,12:00,Ipoh,Bukit Mertajam,4
1/17/2026,12:00,Ipoh,Butterworth,25
1/17/2026,12:00,Kemayan,Jerantut,1
1/17/2026,12:00,Krambit,Mentakab,1
1/17/2026,12:00,Kuala Kangsar,Butterworth,1
1/17/2026,12:00,Kuala Lipis,Bahau,6
1/17/2026,12:00,Kuala Lipis,Jerantut,10
1/17/2026,12:00,Kuala Lipis,Kuala Krau,16
1/17/2026,12:00,Kuala Lipis,Mentakab,28
1/17/2026,12:00,Manek Urai,Dabong,4
1/17/2026,12:00,Mela,Mentakab,5
1/17/2026,12:00,Triang,Jerantut,1
1/17/2026,12:00,Triang,Kuala Lipis,7
1/17/2026,12:00,Triang,Mengkarak,1
1/17/2026,13:00,Jenderak,Gemas,2
1/17/2026,13:00,Jenderak,Mentakab,3
1/17/2026,13:00,Jerantut,Bahau,2
1/17/2026,13:00,Jerantut,Gemas,1
1/17/2026,13:00,Jerantut,Mentakab,8
1/17/2026,13:00,Jerantut,Triang,1
1/17/2026,13:00,Kuala Krau,Gemas,4
1/17/2026,13:00,Kuala Krau,Jerantut,3
1/17/2026,13:00,Kuala Krau,Kuala Lipis,10
1/17/2026,13:00,Kuala Krau,Mentakab,2
1/17/2026,13:00,Mentakab,Kuala Lipis,8
1/17/2026,14:00,Dabong,Krai,11
1/17/2026,14:00,Dabong,Manek Urai,4
1/17/2026,14:00,Dabong,Pasir Mas,11
1/17/2026,14:00,Dabong,Tanah Merah,3
1/17/2026,14:00,Dabong,Wakaf Bharu,17
1/17/2026,14:00,Gua Musang,Bertam Baru,3
1/17/2026,14:00,Gua Musang,Dabong,17
1/17/2026,14:00,Gua Musang,Kemubu,4
1/17/2026,14:00,Gua Musang,Krai,6
1/17/2026,14:00,Gua Musang,Pasir Mas,6
1/17/2026,14:00,Gua Musang,Tanah Merah,2
1/17/2026,14:00,Gua Musang,Tumpat,8
1/17/2026,14:00,Gua Musang,Wakaf Bharu,29
1/17/2026,14:00,Jenderak,Jerantut,3
1/17/2026,14:00,Jerantut,Kuala Lipis,25
1/17/2026,14:00,Jerantut,Mela,4
1/17/2026,14:00,Mengkarak,Bahau,1
1/17/2026,14:00,Mengkarak,Gemas,1
1/17/2026,14:00,Mengkarak,Triang,1
1/17/2026,14:00,Mentakab,Gemas,9
1/17/2026,14:00,Mentakab,Mengkarak,1
1/17/2026,14:00,Mentakab,Triang,1
1/17/2026,15:00,Bahau,Jerantut,1
1/17/2026,15:00,Bahau,Kuala Lipis,1
1/17/2026,15:00,Bahau,Mentakab,2
1/17/2026,15:00,Bertam Baru,Krai,4
1/17/2026,15:00,Bertam Baru,Tanah Merah,2
1/17/2026,15:00,Bukit Abu,Pasir Mas,1
1/17/2026,15:00,Bukit Abu,Tumpat,1
1/17/2026,15:00,Gemas,Bahau,6
1/17/2026,15:00,Gemas,Jerantut,1
1/17/2026,15:00,Gemas,Kuala Krau,1
1/17/2026,15:00,Gemas,Kuala Lipis,2
1/17/2026,15:00,Gemas,Triang,1
1/17/2026,15:00,Kampung Baru Bukit Abu,Wakaf Bharu,2
1/17/2026,15:00,Kemayan,Bahau,19
1/17/2026,15:00,Kemayan,Gemas,42
1/17/2026,15:00,Kuala Gris,Bukit Panau,1
1/17/2026,15:00,Kuala Gris,Krai,1
1/17/2026,15:00,Kuala Gris,Sungai Keladi,1
1/17/2026,15:00,Kuala Gris,Tumpat,1
1/17/2026,15:00,Kuala Gris,Wakaf Bharu,1
1/17/2026,15:00,Kuala Lipis,Aur Gading,10
1/17/2026,15:00,Kuala Lipis,Bertam Baru,1
1/17/2026,15:00,Kuala Lipis,Dabong,1
1/17/2026,15:00,Kuala Lipis,Gua Musang,10
1/17/2026,15:00,Kuala Lipis,Jerek Baru,1
1/17/2026,15:00,Kuala Lipis,Krai,3
1/17/2026,15:00,Kuala Lipis,Manek Urai,1
1/17/2026,15:00,Kuala Lipis,Mentara Baru,2
1/17/2026,15:00,Kuala Lipis,Pasir Mas,14
1/17/2026,15:00,Kuala Lipis,Sungai Temau,9
1/17/2026,15:00,Kuala Lipis,Tanah Merah,18
1/17/2026,15:00,Kuala Lipis,Teluk Gunung,3
1/17/2026,15:00,Kuala Lipis,To Uban,1
1/17/2026,15:00,Kuala Lipis,Tumpat,5
1/17/2026,15:00,Kuala Lipis,Wakaf Bharu,47
1/17/2026,15:00,Padang Tungku,Pasir Mas,1
1/17/2026,15:00,Padang Tungku,Teluk Gunung,3
1/17/2026,15:00,Ulu Temiang,Pasir Mas,2
1/17/2026,15:00,Ulu Temiang,Tanah Merah,1
1/17/2026,15:00,Ulu Temiang,Wakaf Bharu,5
1/17/2026,16:00,Bahau,Gemas,1
1/17/2026,16:00,Chegar Perah,Wakaf Bharu,1
1/17/2026,16:00,Dabong,Krai,2
1/17/2026,16:00,Dabong,Pasir Mas,11
1/17/2026,16:00,Dabong,Tanah Merah,16
1/17/2026,16:00,Dabong,Temangan,1
1/17/2026,16:00,Dabong,Tumpat,2
1/17/2026,16:00,Dabong,Wakaf Bharu,20
1/17/2026,16:00,Kampung Kok Pasir,Gua Musang,1
1/17/2026,16:00,Kampung Kok Pasir,Pasir Mas,4
1/17/2026,16:00,Kemubu,Wakaf Bharu,7
1/17/2026,16:00,Krai,Kampung Kok Pasir,1
1/17/2026,16:00,Krai,Pasir Mas,3
1/17/2026,16:00,Krai,Tanah Merah,1
1/17/2026,16:00,Krai,Wakaf Bharu,11
1/17/2026,16:00,Krambit,Mentakab,8
1/17/2026,16:00,Kuala Lipis,Bahau,23
1/17/2026,16:00,Kuala Lipis,Gemas,14
1/17/2026,16:00,Kuala Lipis,Jenderak,1
1/17/2026,16:00,Kuala Lipis,Jerantut,44
1/17/2026,16:00,Kuala Lipis,Kemayan,3
1/17/2026,16:00,Kuala Lipis,Kuala Krau,8
1/17/2026,16:00,Kuala Lipis,Mengkarak,2
1/17/2026,16:00,Kuala Lipis,Mentakab,42
1/17/2026,16:00,Kuala Lipis,Triang,26
1/17/2026,16:00,Manek Urai,Krai,3
1/17/2026,16:00,Manek Urai,Tanah Merah,1
1/17/2026,16:00,Manek Urai,Wakaf Bharu,3
1/17/2026,16:00,Merapoh,Manek Urai,2
1/17/2026,16:00,Merapoh,Pasir Mas,4
1/17/2026,16:00,Merapoh,Tanah Merah,2
1/17/2026,16:00,Merapoh,Wakaf Bharu,4
1/17/2026,16:00,Pahi,Wakaf Bharu,1
1/17/2026,16:00,Pasir Mas,Bukit Abu,1
1/17/2026,16:00,Pasir Mas,Dabong,7
1/17/2026,16:00,Pasir Mas,Gua Musang,22
1/17/2026,16:00,Pasir Mas,Jerek Baru,1
1/17/2026,16:00,Pasir Mas,Krai,14
1/17/2026,16:00,Pasir Mas,Limau Kasturi,5
1/17/2026,16:00,Pasir Mas,Manek Urai,9
1/17/2026,16:00,Pasir Mas,Sg Mengkuang Baru,1
1/17/2026,16:00,Pasir Mas,Sri Mahligai,2
1/17/2026,16:00,Pasir Mas,Sungai Keladi,2
1/17/2026,16:00,Pasir Mas,Sungai Nal,1
1/17/2026,16:00,Pasir Mas,Tanah Merah,11
1/17/2026,16:00,Pasir Mas,Temangan,7
1/17/2026,16:00,Pasir Mas,To Uban,1
1/17/2026,16:00,Pasir Mas,Ulu Temiang,2
1/17/2026,16:00,Sg Mengkuang Baru,Krai,1
1/17/2026,16:00,Sg Mengkuang Baru,Wakaf Bharu,2
1/17/2026,16:00,Sungai Nal,Tumpat,2
1/17/2026,16:00,Sungai Temau,Merapoh,2
1/17/2026,16:00,Teluk Gunung,Gua Musang,3
1/17/2026,16:00,Tumpat,Bukit Panau,4
1/17/2026,16:00,Tumpat,Gua Musang,13
1/17/2026,16:00,Tumpat,Krai,4
1/17/2026,16:00,Tumpat,Tanah Merah,10
1/17/2026,16:00,Tumpat,Temangan,1
1/17/2026,16:00,Wakaf Bharu,Bertam Baru,8
1/17/2026,16:00,Wakaf Bharu,Dabong,6
1/17/2026,16:00,Wakaf Bharu,Gua Musang,28
1/17/2026,16:00,Wakaf Bharu,Jerek Baru,4
1/17/2026,16:00,Wakaf Bharu,Kemubu,3
1/17/2026,16:00,Wakaf Bharu,Krai,27
1/17/2026,16:00,Wakaf Bharu,Kuala Gris,1
1/17/2026,16:00,Wakaf Bharu,Limau Kasturi,1
1/17/2026,16:00,Wakaf Bharu,Manek Urai,6
1/17/2026,16:00,Wakaf Bharu,Pasir Mas,4
1/17/2026,16:00,Wakaf Bharu,Sg Mengkuang Baru,1
1/17/2026,16:00,Wakaf Bharu,Sri Bintang,1
1/17/2026,16:00,Wakaf Bharu,Sungai Nal,1
1/17/2026,16:00,Wakaf Bharu,Sungai Sirian,1
1/17/2026,16:00,Wakaf Bharu,Sungai Tasin,1
1/17/2026,16:00,Wakaf Bharu,Tanah Merah,17
1/17/2026,16:00,Wakaf Bharu,To Uban,7
1/17/2026,17:00,Bukit Panau,Krai,1
1/17/2026,17:00,Gua Musang,Bertam Baru,2
1/17/2026,17:00,Gua Musang,Kampung Sirian,2
1/17/2026,17:00,Gua Musang,Krai,1
1/17/2026,17:00,Gua Musang,Limau Kasturi,6
1/17/2026,17:00,Gua Musang,Pasir Mas,2
1/17/2026,17:00,Gua Musang,Tanah Merah,6
1/17/2026,17:00,Gua Musang,Wakaf Bharu,8
1/17/2026,17:00,Jerantut,Bahau,6
1/17/2026,17:00,Jerantut,Kemayan,1
1/17/2026,17:00,Jerantut,Kuala Krau,5
1/17/2026,17:00,Jerantut,Triang,4
1/17/2026,17:00,Kemayan,Jerantut,1
1/17/2026,17:00,Krai,Bukit Abu,16
1/17/2026,17:00,Krai,Dabong,9
1/17/2026,17:00,Krai,Gua Musang,1
1/17/2026,17:00,Krai,Manek Urai,4
1/17/2026,17:00,Krai,Sg Mengkuang Baru,5
1/17/2026,17:00,Krai,Ulu Temiang,6
1/17/2026,17:00,Kuala Krau,Mentakab,3
1/17/2026,17:00,Manek Urai,Pasir Mas,3
1/17/2026,17:00,Manek Urai,Wakaf Bharu,1
1/17/2026,17:00,Mela,Jerantut,1
1/17/2026,17:00,Pasir Mas,Wakaf Bharu,1
1/17/2026,17:00,Sungai Keladi,Krai,1
1/17/2026,17:00,Sungai Keladi,Manek Urai,2
1/17/2026,17:00,Tanah Merah,Bertam,1
1/17/2026,17:00,Tanah Merah,Bertam Baru,2
1/17/2026,17:00,Tanah Merah,Bukit Abu,4
1/17/2026,17:00,Tanah Merah,Dabong,6
1/17/2026,17:00,Tanah Merah,Gua Musang,4
1/17/2026,17:00,Tanah Merah,Jerek Baru,2
1/17/2026,17:00,Tanah Merah,Kemubu,10
1/17/2026,17:00,Tanah Merah,Krai,5
1/17/2026,17:00,Tanah Merah,Kuala Gris,1
1/17/2026,17:00,Tanah Merah,Limau Kasturi,1
1/17/2026,17:00,Tanah Merah,Manek Urai,1
1/17/2026,17:00,Tanah Merah,Sungai Nal,1
1/17/2026,17:00,Tanah Merah,Temangan,2
1/17/2026,17:00,Tanah Merah,Tumpat,1
1/17/2026,17:00,Tanah Merah,Wakaf Bharu,11
1/17/2026,17:00,Temangan,Gua Musang,1
1/17/2026,17:00,Temangan,Kampung Kok Pasir,1
1/17/2026,17:00,Temangan,Tumpat,1
1/17/2026,17:00,Temangan,Wakaf Bharu,4
1/17/2026,17:00,To Uban,Kampung Sirian,2
1/17/2026,17:00,Triang,Mengkarak,1
1/17/2026,17:00,Triang,Mentakab,2
1/17/2026,18:00,Bertam,To Uban,2
1/17/2026,18:00,Jerek Baru,Pasir Mas,2
1/17/2026,18:00,Jerek Baru,Tanah Merah,2
1/17/2026,18:00,Jerek Baru,Tumpat,4
1/17/2026,18:00,Krai,Pasir Mas,2
1/17/2026,18:00,Krai,Tanah Merah,6
1/17/2026,18:00,Krai,Temangan,2
1/17/2026,18:00,Krai,Tumpat,6
1/17/2026,18:00,Krai,Wakaf Bharu,3
1/17/2026,18:00,Kuala Krau,Jerantut,1
1/17/2026,18:00,Limau Kasturi,Wakaf Bharu,2
1/17/2026,18:00,Manek Urai,Gua Musang,3
1/17/2026,18:00,Mentakab,Bahau,2
1/17/2026,18:00,Mentakab,Jerantut,9
1/17/2026,18:00,Mentakab,Kuala Krau,4
1/17/2026,18:00,Mentakab,Kuala Lipis,6
1/17/2026,18:00,Mentakab,Triang,1
1/17/2026,18:00,Pahi,Manek Urai,1
1/17/2026,18:00,Tanah Merah,Tumpat,3
1/17/2026,18:00,Tanah Merah,Wakaf Bharu,3
1/17/2026,18:00,Temangan,Wakaf Bharu,9
1/17/2026,19:00,Bukit Abu,Wakaf Bharu,1
1/17/2026,19:00,Dabong,Pasir Mas,2
1/17/2026,19:00,Dabong,Tanah Merah,7
1/17/2026,19:00,Dabong,Wakaf Bharu,12
1/17/2026,19:00,Jerantut,Kuala Lipis,4
1/17/2026,19:00,Jerantut,Mela,1
1/17/2026,19:00,Kemayan,Bahau,2
1/17/2026,19:00,Kemubu,Krai,1
1/17/2026,19:00,Kemubu,Wakaf Bharu,1
1/17/2026,19:00,Pasir Mas,Bahau,3
1/17/2026,19:00,Pasir Mas,Gemas,8
1/17/2026,19:00,Pasir Mas,Gua Musang,4
1/17/2026,19:00,Pasir Mas,JB Sentral,1
1/17/2026,19:00,Pasir Mas,Jerantut,10
1/17/2026,19:00,Pasir Mas,Kempas Baru,24
1/17/2026,19:00,Pasir Mas,Kluang,7
1/17/2026,19:00,Pasir Mas,Kuala Krau,5
1/17/2026,19:00,Pasir Mas,Kuala Lipis,13
1/17/2026,19:00,Pasir Mas,Kulai,2
1/17/2026,19:00,Pasir Mas,Merapoh,1
1/17/2026,19:00,Pasir Mas,Segamat,2
1/17/2026,19:00,Pasir Mas,Triang,1
1/17/2026,19:00,Pasir Mas,Tumpat,1
1/17/2026,19:00,Triang,Bahau,1
1/17/2026,19:00,Tumpat,Bahau,2
1/17/2026,19:00,Tumpat,Gemas,2
1/17/2026,19:00,Tumpat,Jerantut,8
1/17/2026,19:00,Tumpat,Kempas Baru,2
1/17/2026,19:00,Tumpat,Kluang,7
1/17/2026,19:00,Tumpat,Tanah Merah,4
1/17/2026,19:00,Wakaf Bharu,Bahau,3
1/17/2026,19:00,Wakaf Bharu,Dabong,3
1/17/2026,19:00,Wakaf Bharu,Gemas,15
1/17/2026,19:00,Wakaf Bharu,Gua Musang,7
1/17/2026,19:00,Wakaf Bharu,Jerantut,7
1/17/2026,19:00,Wakaf Bharu,Kempas Baru,3
1/17/2026,19:00,Wakaf Bharu,Kluang,4
1/17/2026,19:00,Wakaf Bharu,Krai,1
1/17/2026,19:00,Wakaf Bharu,Mentakab,11
1/17/2026,19:00,Wakaf Bharu,Tanah Merah,1
1/17/2026,19:00,Wakaf Bharu,Triang,3
1/17/2026,20:00,Bahau,Gemas,2
1/17/2026,20:00,Dabong,Gua Musang,13
1/17/2026,20:00,Dabong,Kemubu,2
1/17/2026,20:00,Kemubu,Sri Mahligai,2
1/17/2026,20:00,Manek Urai,Pasir Mas,2
1/17/2026,20:00,Manek Urai,Tanah Merah,2
1/17/2026,20:00,Sg Mengkuang Baru,Wakaf Bharu,1
1/17/2026,20:00,Sri Mahligai,Gua Musang,1
1/17/2026,20:00,Sri Mahligai,Sungai Tasin,3
1/17/2026,20:00,Tanah Merah,Bahau,2
1/17/2026,20:00,Tanah Merah,Dabong,2
1/17/2026,20:00,Tanah Merah,Gemas,6
1/17/2026,20:00,Tanah Merah,Gua Musang,4
1/17/2026,20:00,Tanah Merah,JB Sentral,2
1/17/2026,20:00,Tanah Merah,Jerantut,1
1/17/2026,20:00,Tanah Merah,Kempas Baru,7
1/17/2026,20:00,Tanah Merah,Kluang,4
1/17/2026,20:00,Tanah Merah,Krai,3
1/17/2026,20:00,Tanah Merah,Kuala Krau,1
1/17/2026,20:00,Tanah Merah,Kulai,4
1/17/2026,20:00,Tanah Merah,Triang,3
1/17/2026,20:00,Ulu Temiang,Krai,1
1/17/2026,20:00,Ulu Temiang,Pasir Mas,1
1/17/2026,21:00,Bertam,Gua Musang,1
1/17/2026,21:00,JB Sentral,Bahau,6
1/17/2026,21:00,JB Sentral,Dabong,1
1/17/2026,21:00,JB Sentral,Gemas,2
1/17/2026,21:00,JB Sentral,Gua Musang,8
1/17/2026,21:00,JB Sentral,Jerantut,6
1/17/2026,21:00,JB Sentral,Kluang,46
1/17/2026,21:00,JB Sentral,Krai,1
1/17/2026,21:00,JB Sentral,Kuala Lipis,1
1/17/2026,21:00,JB Sentral,Mentakab,1
1/17/2026,21:00,JB Sentral,Merapoh,1
1/17/2026,21:00,JB Sentral,Segamat,3
